Sensor Name,Variable,Units,Timestamp,Value,Flagged as Suspect Reading,Aggregated Method,Number of records,Location (WKT),Ground Height Above Sea Level,Sensor Height Above Ground,Broker Name,Third Party,Sensor Centroid Longitude,Sensor Centroid Latitude,Raw ID
PER_TTN_AIRQUALITY004,PM2.5,ugm -3,2025-06-15 15:45:00,0.7775000000000001,False,Median,2,POINT (-1.617676 54.979118),57.6699981689453,2.0,Lorawan,False,-1.617676,54.979118,80137
PER_AIRMON_MONITOR1135100,PM2.5,ugm -3,2025-06-15 15:45:00,0.723,False,Median,1,POINT (-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,False,-1.617676,54.979118,79525
PER_AIRMON_MESH1922150,PM2.5,ugm -3,2025-06-15 15:45:00,0.568,False,Median,15,POINT (-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,False,-1.609327,54.991308,79165
PER_TTN_AIRQUALITY005,PM2.5,ugm -3,2025-06-15 15:45:00,0.7769999999999999,False,Median,2,POINT (-1.617676 54.979118),57.6699981689453,2.0,Lorawan,False,-1.617676,54.979118,80138
PER_TTN_AIRQUALITY008,PM2.5,ugm -3,2025-06-15 15:45:00,0.822,False,Median,1,POINT (-1.617676 54.979118),57.6699981689453,2.0,Lorawan,False,-1.617676,54.979118,80141
PER_TTN_AIRQUALITY009,PM2.5,ugm -3,2025-06-15 15:45:00,0.861,False,Median,2,POINT (-1.617676 54.979118),57.6699981689453,2.0,Lorawan,False,-1.617676,54.979118,80142
PER_TTN_AIRQUALITY007,PM2.5,ugm -3,2025-06-15 15:45:00,0.4265,False,Median,2,POINT (-1.617676 54.979118),57.6699981689453,2.0,Lorawan,False,-1.617676,54.979118,80140
PER_AIRMON_MESH1970150,PM2.5,ugm -3,2025-06-15 15:45:00,2.81,False,Median,15,POINT (-1.576209 54.984303),42.3499984741211,2.0,aq_mesh_api,False,-1.576209,54.984303,79206
PER_AIRMON_MESH1968150,PM2.5,ugm -3,2025-06-15 15:45:00,3.818,False,Median,15,POINT (-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,False,-1.614848,54.97149,79204
PER_AIRMON_MONITOR1056100,PM2.5,ugm -3,2025-06-15 15:45:00,1.011,False,Median,1,POINT (-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,False,-1.60341,54.96565,79191
PER_TTN_AIRQUALITY012,PM2.5,ugm -3,2025-06-15 15:45:00,1.0590000000000002,False,Median,2,POINT (-1.617676 54.979118),57.6699981689453,2.0,Lorawan,False,-1.617676,54.979118,80159
PER_AIRMON_MESH1915150,PM2.5,ugm -3,2025-06-15 15:45:00,0.0,True,Median,10,POINT (-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,False,-1.718833,54.995352,79158
PER_AIRMON_MONITOR1048100,PM2.5,ugm -3,2025-06-15 15:45:00,1.519,False,Median,1,POINT (-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,False,-1.558751,54.996488,79184
PER_AIRMON_MESH1921150,PM2.5,ugm -3,2025-06-15 15:45:00,1.3,False,Median,15,POINT (-1.614127 54.972662),42.5299987792969,2.0,aq_mesh_api,False,-1.614127,54.972662,79164
PER_AIRMON_MESH1971150,PM2.5,ugm -3,2025-06-15 15:45:00,-0.044,True,Median,15,POINT (-1.583791 54.991159),45.5499992370605,2.0,aq_mesh_api,False,-1.583791,54.991159,79207
PER_AIRMON_MESH1957150,PM2.5,ugm -3,2025-06-15 15:45:00,-0.407,True,Median,15,POINT (-1.704298 55.000748),115.569999694824,2.0,aq_mesh_api,False,-1.704298,55.000748,79194
